1	-0.7300154799952387
2	-0.8181424821866958
3	-0.6894759341534272
4	-0.535193029243095
5	-0.9710610506383137
6	-0.8734820678917765
7	-0.999393910638772
8	-0.9074791113920064
9	-0.6420144775438033
10	0.5339496736327032
11	-0.8747770276491998
12	0.5002047764860335
13	0.8855343103370339
14	0.7966356101341981
15	0.7707826889993654
16	-0.6853835007518204
17	-0.7217356301009946
18	0.9882860753019174
19	-0.7670528481552874
20	-0.9960525233703477
21	-0.5228903481074471
22	-0.7198878584381218
23	-0.5271725532433603
24	-0.7158803753244161
25	0.6510546499159231
26	-0.9956060289557129
27	-0.9300965075250265
28	-0.9626658167432803
29	-0.8384679637929191
30	-0.9031029351851246
31	-0.6788197131820849
32	-0.8377101432933335
33	-0.8472316143921151
34	-0.5963335929116467
35	-0.9881145875391587
36	-0.7280461909304955
37	-0.8808653049668893
38	-0.9343331946823854
39	-0.9993840756041936
40	0.5059538884360231
41	-0.576568202187751
42	0.8119758025044694
43	-0.9128158423547076
44	0.8316075309918615
45	-0.8611783072810916
46	-0.9499487732430192
47	-0.642529663934755
48	-0.9260188587644267
49	-0.9906221266240083
50	0.854742484569975
51	-0.9929789320584722
52	-0.8305067493795606
53	0.540610928525378
54	-0.5486088002822233
55	0.8441786847674068
56	0.5115432882864801
57	-0.9250419086856206
58	0.9676308045333976
